runId,mode,startedAt,finishedAt,durationMs,targetIssuer,targetVerifier,credentialConfigurationId,testId,testName,result,testDurationMs,message
run-mq5x7llc-n4k0Ig,W->I,2026-06-09T00:47:43.632Z,2026-06-09T00:47:43.640Z,8,http://127.0.0.1:3000,,http://localhost:3000/ssi/vct/v1/262e3de8-c5ca-4013-9ed4-d95131d2ceb3/3a3bdd96-c8a1-410f-822b-15fee11d9e7c,FT.IC.NO.I.H.VB.003,Notification: event=credential_failure,PASS,0,SKIPPED (prerequisite not met)
run-mq5x7llc-n4k0Ig,W->I,2026-06-09T00:47:43.632Z,2026-06-09T00:47:43.640Z,8,http://127.0.0.1:3000,,http://localhost:3000/ssi/vct/v1/262e3de8-c5ca-4013-9ed4-d95131d2ceb3/3a3bdd96-c8a1-410f-822b-15fee11d9e7c,FT.IC.NO.I.H.IB.002,Notification: invalid_notification_id,PASS,0,SKIPPED (prerequisite not met)
run-mq5x7llc-n4k0Ig,W->I,2026-06-09T00:47:43.632Z,2026-06-09T00:47:43.640Z,8,http://127.0.0.1:3000,,http://localhost:3000/ssi/vct/v1/262e3de8-c5ca-4013-9ed4-d95131d2ceb3/3a3bdd96-c8a1-410f-822b-15fee11d9e7c,FT.IC.NO.I.H.IB.003,Notification missing notification_id,PASS,0,Missing notification_id correctly flagged per §9.1
run-mq5x7llc-n4k0Ig,W->I,2026-06-09T00:47:43.632Z,2026-06-09T00:47:43.640Z,8,http://127.0.0.1:3000,,http://localhost:3000/ssi/vct/v1/262e3de8-c5ca-4013-9ed4-d95131d2ceb3/3a3bdd96-c8a1-410f-822b-15fee11d9e7c,FT.IC.TE.I.H.IB.006,Token: unsupported grant_type,PASS,0,SKIPPED (prerequisite not met)
run-mq5x7llc-n4k0Ig,W->I,2026-06-09T00:47:43.632Z,2026-06-09T00:47:43.640Z,8,http://127.0.0.1:3000,,http://localhost:3000/ssi/vct/v1/262e3de8-c5ca-4013-9ed4-d95131d2ceb3/3a3bdd96-c8a1-410f-822b-15fee11d9e7c,FT.IC.CI.I.H.IB.003,Credential Request: unsupported credential format,PASS,0,SKIPPED (prerequisite not met)
run-mq5x7llc-n4k0Ig,W->I,2026-06-09T00:47:43.632Z,2026-06-09T00:47:43.640Z,8,http://127.0.0.1:3000,,http://localhost:3000/ssi/vct/v1/262e3de8-c5ca-4013-9ed4-d95131d2ceb3/3a3bdd96-c8a1-410f-822b-15fee11d9e7c,FT.IC.CI.I.H.IB.004,Credential Request: unsupported credential type,PASS,0,SKIPPED (prerequisite not met)
run-mq5x7llc-n4k0Ig,W->I,2026-06-09T00:47:43.632Z,2026-06-09T00:47:43.640Z,8,http://127.0.0.1:3000,,http://localhost:3000/ssi/vct/v1/262e3de8-c5ca-4013-9ed4-d95131d2ceb3/3a3bdd96-c8a1-410f-822b-15fee11d9e7c,FT.IC.AU.I.H.IB.005,Authorization missing client_id,PASS,1,Missing client_id correctly identified per §5.1.1
run-mq5x7llc-n4k0Ig,W->I,2026-06-09T00:47:43.632Z,2026-06-09T00:47:43.640Z,8,http://127.0.0.1:3000,,http://localhost:3000/ssi/vct/v1/262e3de8-c5ca-4013-9ed4-d95131d2ceb3/3a3bdd96-c8a1-410f-822b-15fee11d9e7c,FT.IC.RF.I.H.VB.001,Refresh: refresh_token grant + re-issue,PASS,0,SKIPPED (prerequisite not met)
run-mq5x7llc-n4k0Ig,W->I,2026-06-09T00:47:43.632Z,2026-06-09T00:47:43.640Z,8,http://127.0.0.1:3000,,http://localhost:3000/ssi/vct/v1/262e3de8-c5ca-4013-9ed4-d95131d2ceb3/3a3bdd96-c8a1-410f-822b-15fee11d9e7c,FT.IC.RF.I.H.IB.001,Refresh expired token,PASS,0,Expired refresh_token error envelope valid per RFC 6749 §5.2
run-mq5x7llc-n4k0Ig,W->I,2026-06-09T00:47:43.632Z,2026-06-09T00:47:43.640Z,8,http://127.0.0.1:3000,,http://localhost:3000/ssi/vct/v1/262e3de8-c5ca-4013-9ed4-d95131d2ceb3/3a3bdd96-c8a1-410f-822b-15fee11d9e7c,FT.IC.RF.I.H.VB.002,Refresh: re-issuance rotates c_nonce (handles stale-nonce case),PASS,0,SKIPPED (prerequisite not met)
run-mq5x7llc-n4k0Ig,W->I,2026-06-09T00:47:43.632Z,2026-06-09T00:47:43.640Z,8,http://127.0.0.1:3000,,http://localhost:3000/ssi/vct/v1/262e3de8-c5ca-4013-9ed4-d95131d2ceb3/3a3bdd96-c8a1-410f-822b-15fee11d9e7c,FT.IC.RF.I.H.IB.002,Refresh audience mismatch,PASS,0,Audience mismatch on refresh correctly classified as invalid_grant
run-mq5x7llc-n4k0Ig,W->I,2026-06-09T00:47:43.632Z,2026-06-09T00:47:43.640Z,8,http://127.0.0.1:3000,,http://localhost:3000/ssi/vct/v1/262e3de8-c5ca-4013-9ed4-d95131d2ceb3/3a3bdd96-c8a1-410f-822b-15fee11d9e7c,FT.WL.DC.W.V.VB.001,Wallet polls /deferred/credential with interval backoff,PASS,0,SKIPPED (prerequisite not met)
run-mq5x7llc-n4k0Ig,W->I,2026-06-09T00:47:43.632Z,2026-06-09T00:47:43.640Z,8,http://127.0.0.1:3000,,http://localhost:3000/ssi/vct/v1/262e3de8-c5ca-4013-9ed4-d95131d2ceb3/3a3bdd96-c8a1-410f-822b-15fee11d9e7c,FT.WL.NO.W.V.VB.001,Wallet handles credential_deleted,PASS,0,Wallet purges local credential on credential_deleted per §9.1
